concept_name,concept_oid,code,code_system
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,788863007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,788864001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,788898005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,788899002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,788950000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,789170003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,789574002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,792004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,792907004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,79341000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,79955004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,80479009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,80614003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,816205008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,816984002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,82351000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,82361000119107,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,82371000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,82381000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,82523003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,827186009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,82959004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,831000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,83105008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,83291003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,833326008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,836274002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,836477007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,836486002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,838276009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,840452004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,840464007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,840465008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,84114007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,846637007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,85232009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,86044005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,860826006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,86454000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,866048009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,866052009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,86680006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,87091000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,87111000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,87121000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,871619002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,87317003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,87433001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,88805009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,89580002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,898208007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90099008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90117007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90610005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90688005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90771000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90791000119104,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90811000119100,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,90831000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91181000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91191000119108,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91211000119109,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91221000119102,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91231000119104,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91251000119105,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91271000119101,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,91281000119103,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,92506005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93144003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93145002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93146001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93150008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93715005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93726004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93727008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93746009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93748005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93749002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93768004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93807001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93843007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93928006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93939009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,93946000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94082003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94086000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94152006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94153001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94154007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94155008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94156009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94157000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94158005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94159002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94160007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94161006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94162004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94163009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94164003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94165002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94166001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94167005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94168000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94169008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94170009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94171008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94172001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94173006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94175004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94176003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94177007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94179005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94180008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94181007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94182000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94183005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94184004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94185003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94186002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94187006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94189009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94190000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94191001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94192008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94193003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94194009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94195005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94196006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94197002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94198007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94200001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94201002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94202009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94203004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94204005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94205006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94206007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94207003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94208008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94209000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94210005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94211009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94212002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94213007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94214001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94215000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94217008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94218003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94219006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94220000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94221001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94222008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94224009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94225005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94226006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94227002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94228007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94229004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94230009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94231008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94232001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94233006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94234000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94235004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94236003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94237007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94238002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94239005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94240007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94241006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94242004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94243009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94244003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94245002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94246001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94247005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94248000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94249008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94250008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94252000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94253005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94254004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94255003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94256002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94257006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94258001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94259009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94260004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94261000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94262007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94263002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94264008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94265009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94266005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94267001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94268006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94269003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94270002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94271003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94272005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94273000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94274006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94275007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94276008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94277004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94278009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94279001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94280003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94281004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94282006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94283001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94284007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94285008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94286009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94287000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94288005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94289002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94290006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94291005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94292003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94293008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94294002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94295001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94296000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94297009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94298004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94299007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94300004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94301000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94302007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94303002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94304008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94305009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94306005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94307001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94308006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94309003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94310008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94311007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94312000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94313005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94314004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94315003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94316002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94317006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94318001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94319009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94320003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94321004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94322006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94323001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94324007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94325008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94326009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94327000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94328005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94329002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94330007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94331006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94332004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94333009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94334003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94335002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94336001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94337005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94338000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94339008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94340005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94341009,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94342002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94343007,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94344001,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94345000,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94346004,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94347008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94348003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94349006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94350006,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94351005,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94352003,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94353008,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94354002,SNOMEDCT
Advanced Illness,2.16.840.1.113883.3.464.1003.110.12.1082,94355001,SNOMEDCT
